"商品コード","検索カナ","略称","印刷用コード","商品名","名称２","名称３","名称４","名称５","品合せ担当者CD","分類２コード","分類３コード","分類４コード","分類５コード","部門コード","バラ単位コード","ケース単位コード","ケース２単位コード","ケース入数","ケース２入数","使用単価","ケース入数小数桁","ケース箱数小数桁","ケース２入数小数桁","ケース２箱数小数桁","単価小数桁","数量小数桁","数量端数処理","金額端数桁","金額端数処理","消費税区分","売上使用単価","売上使用単価 取得順序","仕入使用単価","仕入使用単価 取得順序","使用原単価","使用原単価 取得順序","バラ標準価格","ケース標準価格","ケース２標準価格","バラ原価","ケース原価","ケース２原価","バラ売価１","ケース売価１","ケース２売価１","バラ売価２","ケース売価２","ケース２売価２","バラ売価３","ケース売価３","ケース２売価３","バラ売価４","ケース売価４","ケース２売価４","バラ売価５","ケース売価５","ケース２売価５","在庫管理","在庫単価","導入時在庫日付","導入時在庫数量","導入時在庫金額","主仕入先コード","売上計算式コード","仕入計算式コード","摘要","日計歩引金額","月計歩引金額","汎用数値３","汎用数値４","汎用数値５","汎用日付１","汎用日付２","汎用日付３","汎用日付４","汎用日付５","汎用摘要１","汎用摘要２","汎用摘要３","汎用摘要４","汎用摘要５","JANコード","有効期限","在庫評価方法","消費税率"
"16210","ｼ162","商16210","","商16210","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"16220","ｼ162","商16220","","商16220","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"16230","ｼ162","商16230","","商16230","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17000","ｼ170","商17000","","商17000","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17010","ｼ170","商17010","","商17010","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17020","ｼ170","商17020","","商17020","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17030","ｼ170","商17030","","商17030","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17040","ｼ170","商17040","","商17040","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17050","ｼ170","商17050","","商17050","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17060","ｼ170","商17060","","商17060","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17070","ｼ170","商17070","","商17070","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17080","ｼ170","商17080","","商17080","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17090","ｼ170","商17090","","商17090","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17100","ｼ171","商17100","","商17100","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17110","ｼ171","商17110","","商17110","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17120","ｼ171","商17120","","商17120","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17130","ｼ171","商17130","","商17130","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17140","ｼ171","商17140","","商17140","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17150","ｼ171","商17150","","商17150","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17160","ｼ171","商17160","","商17160","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17170","ｼ171","商17170","","商17170","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17180","ｼ171","商17180","","商17180","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17190","ｼ171","商17190","","商17190","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17200","ｼ172","商17200","","商17200","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17210","ｼ172","商17210","","商17210","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"17220","ｼ172","商17220","","商17220","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"18000","ｼ180","商18000","","商18000","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"18010","ｼ180","商18010","","商18010","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"18020","ｼ180","商18020","","商18020","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"18030","ｼ180","商18030","","商18030","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"18040","ｼ180","商18040","","商18040","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"18050","ｼ180","商18050","","商18050","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"18060","ｼ180","商18060","","商18060","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"18070","ｼ180","商18070","","商18070","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"19980","ｼ199","商19980","","商19980","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"19990","ｼ199","商19990","","商19990","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"19991","ｼ199","商19991","","商19991","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"20000","ｼ200","商20000","","商20000","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"20010","ｼ200","商20010","","商20010","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"20020","ｼ200","商20020","","商20020","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"20030","ｼ200","商20030","","商20030","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"20040","ｼ200","商20040","","商20040","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"20050","ｼ200","商20050","","商20050","","","","","001","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"20060","ｼ200","商20060","","商20060","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"20100","ｼ201","商20100","","商20100","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"20110","ｼ201","商20110","","商20110","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"20120","ｼ201","商20120","","商20120","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"20130","ｼ201","商20130","","商20130","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
"20131","ｼ201","商20131","","商20131","","","","","002","000","000","0000","0000","000","00","00","00",0.0000,0.0000,1,0,0,0,0,2,2,1,1,3,2,0,"834567",0,"801269",0,"80123469",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,,0.0000,0.0000,"00000","000","000","",0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,"","","","","","",,1,3
